"","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","directors","writers","DirAvgScore","DirAvgVotes","WriteAvgScore","WriteAvgVotes","isDrama","isSport","isRomance","isComedy","isAdventure","isHistory","isAction","isBiography","isCrime","isMystery","isWar","isSci-Fi","isFantasy","isThriller","isHorror","isAnimation","isMusic","isFamily","isMusical","isDocumentary","isNews","isWestern"
"3952","tt0246578","movie","donnie-darko","donnie-darko",0,2001,"\N",113,"Drama,Mystery,Sci-Fi",8,774895,"nm0446819","nm0446819",6.225,242736,6.225,242736,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3953","tt0246677","movie","heaven","heaven",0,2002,"\N",97,"Crime,Drama,Romance",7,25390,"nm0878756","nm0001425,nm0682830",7.53333333333333,265657,7.65,73816.75,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3954","tt0246692","movie","old-men-in-new-cars:-in-china-they-eat-dogs-ii","gamle-mã¦nd-i-nye-biler",0,2002,"\N",95,"Action,Comedy,Crime",6.8,9213,"nm0647718","nm0421314",7.1,15352.5,7.425,35184.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3955","tt0246772","movie","mostly-martha","bella-martha",0,2001,"\N",109,"Comedy,Drama,Romance",7.2,8211,"nm0626686","nm0626686",6.76666666666667,31532.3333333333,6.76666666666667,31532.3333333333,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3956","tt0246894","movie","rollerball","rollerball",0,2002,"\N",98,"Action,Sci-Fi,Sport",3.1,27967,"nm0001532","nm0365938,nm0272511,nm0688282",6.375,354378.25,5.1,45550,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3957","tt0246989","movie","tomcats","tomcats",0,2001,"\N",95,"Comedy",5.4,18276,"nm0201304","nm0201304",6.025,75274.25,6.025,75274.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3958","tt0247196","movie","before-night-falls","before-night-falls",0,2000,"\N",133,"Biography,Drama,Romance",7.2,24923,"nm0773603","nm0641448,nm0350875,nm0773603,nm0034297,nm0092607",7.275,46315,7.2,24923,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3959","tt0247199","movie","the-believer","the-believer",0,2001,"\N",98,"Drama",7.1,38114,"nm0063785","nm0063785,nm0414893",6.13333333333333,29385,7.45,226219.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3960","tt0247380","movie","the-gleaners-&-i","les-glaneurs-et-la-glaneuse",0,2000,"\N",82,"Documentary",7.7,7092,"nm0889513","nm0889513",7.775,12663,7.775,12663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"3961","tt0247425","movie","in-the-bedroom","in-the-bedroom",0,2001,"\N",131,"Crime,Drama",7.4,39953,"nm0276062","nm0239653,nm0275284,nm0276062",7.43333333333333,158599,7.43333333333333,158599,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3962","tt0247586","movie","nine-queens","nueve-reinas",0,2000,"\N",114,"Crime,Drama,Thriller",7.9,51966,"nm0081433","nm0081433",7.16666666666667,25414.6666666667,7.16666666666667,25414.6666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3963","tt0247613","movie","peppermint-candy","bakha-satang",0,1999,"\N",129,"Drama",7.7,8965,"nm0496969","nm0496969",7.675,22151.25,7.675,22151.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3964","tt0247638","movie","the-princess-diaries","the-princess-diaries",0,2001,"\N",115,"Comedy,Family,Romance",6.4,138797,"nm0005190","nm0127690,nm0920859",6.55,146677.5,5.875,89897.5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"3965","tt0247745","movie","super-troopers","super-troopers",0,2001,"\N",100,"Comedy,Crime,Mystery",7.1,102322,"nm0151540","nm0151540,nm0373571,nm0501399,nm0815418,nm0831479",6.05,69144.75,6.3,56151.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3966","tt0248126","movie","kabhi-khushi-kabhie-gham...","kabhi-khushi-kabhie-gham...",0,2001,"\N",210,"Drama,Musical,Romance",7.4,48206,"nm0424103","nm0424103,nm1099235",7.725,67649.5,7.96666666666667,157204.333333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"3967","tt0248408","movie","manitou's-shoe","der-schuh-des-manitu",0,2001,"\N",87,"Comedy,Western",6.7,18487,"nm0378660","nm0378660,nm0081305,nm0442622,nm0165326",6.1,16957.5,6.7,18487,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"3968","tt0248667","movie","ali","ali",0,2001,"\N",157,"Biography,Drama,Sport",6.8,97563,"nm0000520","nm0397322,nm0729151,nm0929349,nm0744839,nm0000520",7.55,197120,7.55,197120,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3969","tt0248845","movie","hedwig-and-the-angry-inch","hedwig-and-the-angry-inch",0,2001,"\N",95,"Comedy,Drama,Music",7.7,34967,"nm0593463","nm0593463,nm0871136",6.7,31949.75,6.6,124662.75,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"3970","tt0249241","movie","werckmeister-harmonies","werckmeister-harmã³niã¡k",0,2000,"\N",145,"Drama,Mystery",8.1,13844,"nm0398555,nm0850601","nm0470004,nm0850601,nm0229569,nm0246827,nm0270486",8.1,13886.3333333333,8.25,12213,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3971","tt0249371","movie","ashoka-the-great","asoka",0,2001,"\N",180,"Action,Biography,Drama",6.5,13910,"nm0007144","nm1062080,nm0007144,nm1063072",7.05,21037,7.675,37739.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3972","tt0249380","movie","baise-moi","baise-moi",0,2000,"\N",77,"Crime,Drama,Thriller",4.5,17496,"nm0221591,nm0179023","nm0221591,nm0179023",4.5,17496,4.5,17496,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3973","tt0249462","movie","billy-elliot","billy-elliot",0,2000,"\N",110,"Drama,Music",7.7,132405,"nm0197636","nm0355822",7.425,150488.75,6.225,125222.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"3974","tt0249478","movie","domestic-disturbance","domestic-disturbance",0,2001,"\N",89,"Crime,Thriller",5.6,27070,"nm0000887","nm0171474,nm0173539,nm0238470",6.25,41201,5.6,27070,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3975","tt0249516","movie","foodfight!","foodfight!",0,2012,"\N",91,"Action,Adventure,Animation",1.6,10607,"nm0440415","nm0440415,nm0923312,nm0295165,nm0841854,nm0220297",5.56666666666667,140344.666666667,1.6,10607,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3976","tt0250081","movie","storytelling","storytelling",0,2001,"\N",87,"Comedy,Drama,Romance",6.8,17613,"nm0001754","nm0001754",6.85,30032.5,6.85,30032.5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3977","tt0250223","movie","asterix-&-obelix:-mission-cleopatra","astã©rix-&-obã©lix:-mission-clã©opã¢tre",0,2002,"\N",107,"Adventure,Comedy,Family",6.7,51782,"nm0149260","nm0331453,nm0879853,nm0149260",6.83333333333333,107828.666666667,6.83333333333333,107828.666666667,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"3978","tt0250224","movie","crazy/beautiful","crazy/beautiful",0,2001,"\N",99,"Drama,Romance",6.4,24603,"nm0007082","nm0006534,nm0542062",6.3,125751.25,6.13333333333333,86902.3333333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3979","tt0250258","movie","the-experiment","das-experiment",0,2001,"\N",120,"Drama,Thriller",7.7,93024,"nm0386570","nm0320342,nm0201543,nm0092063",7.1,132406.75,7.05,73653.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3980","tt0250310","movie","corky-romano","corky-romano",0,2001,"\N",86,"Comedy,Crime",4.7,13059,"nm0698125","nm0308099,nm0911598",4.7,13059,4.7,31692.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3981","tt0250323","movie","the-deep-end","the-deep-end",0,2001,"\N",101,"Crime,Drama,Mystery",6.6,11499,"nm0569166,nm0796915","nm0390357,nm0569166,nm0796915",7,19528,7,19528,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3982","tt0250468","movie","killing-me-softly","killing-me-softly",0,2002,"\N",100,"Drama,Mystery,Romance",5.5,17935,"nm0155280","nm0294206,nm0512457",8.1,27504,6.775,73348,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3983","tt0250494","movie","legally-blonde","legally-blonde",0,2001,"\N",96,"Comedy,Romance",6.4,206159,"nm0525659","nm0113005,nm0527581,nm0809006",6.275,188354,6.4,206578.666666667,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3984","tt0250687","movie","rat-race","rat-race",0,2001,"\N",112,"Action,Adventure,Comedy",6.4,113707,"nm0958387","nm0106563",7.33333333333333,168214.666666667,6.4,113707,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3985","tt0250720","movie","see-spot-run","see-spot-run",0,2001,"\N",94,"Action,Comedy,Crime",5.4,9207,"nm0925870","nm0303032,nm0201304,nm7971037,nm0264470,nm0212997,nm0588986,nm0316736,nm0864471",5.23333333333333,38566,5.66666666666667,130708.666666667,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3986","tt0250797","movie","unfaithful","unfaithful",0,2002,"\N",124,"Drama,Romance,Thriller",6.7,86658,"nm0001490","nm0001031,nm0765091,nm0115310",6.65,77191.75,7.05,297926.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3987","tt0251075","movie","evolution","evolution",0,2001,"\N",101,"Comedy,Sci-Fi",6.1,126605,"nm0718645","nm0415979,nm0224606,nm0919289",6.55,200661.25,5.95,83680.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3988","tt0251114","movie","hart's-war","hart's-war",0,2002,"\N",125,"Drama,War",6.3,52550,"nm0387706","nm0441896,nm0712753,nm0313623",7.55,155732.5,8.1,258473,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3989","tt0251127","movie","how-to-lose-a-guy-in-10-days","how-to-lose-a-guy-in-10-days",0,2003,"\N",116,"Comedy,Romance",6.4,228030,"nm0677953","nm0018630,nm0519009,nm0118649,nm0716391,nm0824882",6.5,126445.75,7,558670.25,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3990","tt0251160","movie","john-q","john-q",0,2002,"\N",116,"Crime,Drama,Thriller",7.1,130772,"nm0001024","nm0444006",6.475,132313.25,7.1,130772,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3991","tt0251736","movie","house-of-1000-corpses","house-of-1000-corpses",0,2003,"\N",89,"Horror",6.1,83456,"nm0957772","nm0957772",6.4,106807.5,6.4,106807.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3992","tt0252028","movie","surviving-christmas","surviving-christmas",0,2004,"\N",91,"Comedy,Romance",5.5,24537,"nm0593610","nm0438226,nm0253323,nm0893262,nm0827985",6.35,176913.5,6.2,122128.5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3993","tt0252076","movie","maid-in-manhattan","maid-in-manhattan",0,2002,"\N",105,"Comedy,Drama,Romance",5.3,87927,"nm0911061","nm0000455,nm0905458",6.35,61836,6.23333333333333,118242.333333333,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3994","tt0252299","movie","buffalo-soldiers","buffalo-soldiers",0,2001,"\N",98,"Comedy,Crime,Drama",6.8,24360,"nm0429964","nm0640494,nm0429964,nm0918973,nm0531526",6.8,21203,6.8,24360,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3995","tt0252361","movie","davaro:-son-eskiya","davaro:-son-eskiya",0,1981,"\N",94,"Adventure,Comedy,Drama",8.1,8758,"nm0862605","nm0862605,nm0877078,nm0951304",4.85,12464,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3996","tt0252444","movie","rabbit-proof-fence","rabbit-proof-fence",0,2002,"\N",94,"Biography,Drama",7.4,28455,"nm0637518","nm0969922,nm0647608",6.5,51069.25,7.4,28455,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3997","tt0252480","movie","the-grey-zone","the-grey-zone",0,2001,"\N",108,"Drama,History,War",7,10716,"nm0625789","nm0638699,nm0625789",7,234210.5,7,234210.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3998","tt0252487","movie","the-chaos-class","hababam-sinifi",0,1975,"\N",87,"Comedy,Drama",9.3,39631,"nm0251027","nm0119457,nm0407642",8.7,9290,8.425,17039.5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3999","tt0252488","movie","the-chaos-class-failed-the-class","hababam-sinifi-sinifta-kaldi",0,1976,"\N",91,"Comedy",8.9,22995,"nm0251027","nm0407642,nm0784149",8.7,9290,8.7,17325,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4000","tt0252489","movie","the-chaos-class-is-on-vacation","hababam-sinifi-tatilde",0,1977,"\N",97,"Adventure,Comedy,Drama",8.7,17519,"nm0251027","nm0407642,nm0784149",8.7,9290,8.7,17325,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4001","tt0252490","movie","the-chaos-class-is-waking-up","hababam-sinifi-uyaniyor",0,1977,"\N",94,"Adventure,Comedy",8.8,19360,"nm0251027","nm0407642,nm0784149",8.7,9290,8.7,17325,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4002","tt0252501","movie","hearts-in-atlantis","hearts-in-atlantis",0,2001,"\N",101,"Drama,Mystery",6.9,38453,"nm0382956","nm0000175,nm0001279",7.25,33790,7.725,200105.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4003","tt0252503","movie","heist","heist",0,2001,"\N",109,"Action,Crime,Drama",6.5,35632,"nm0000519","nm0000519",7.225,57011.5,7.225,57011.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4004","tt0252591","movie","king-of-the-doormen","kapicilar-krali",0,1976,"\N",84,"Comedy,Drama",8.4,12193,"nm0006703","nm0119457",8.5,15958.5,8.5,15958.5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4005","tt0252597","movie","kibar-feyzo","kibar-feyzo",0,1978,"\N",83,"Comedy,Romance",8.7,15942,"nm0947998","nm0951304",8.6,15660,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4006","tt0252619","movie","from-the-village-to-the-city","kã¶yden-indim-sehire",0,1974,"\N",77,"Adventure,Comedy,Crime",8.3,10597,"nm0251027","nm0016089",8.7,9290,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4007","tt0252684","movie","manic","manic",0,2001,"\N",100,"Drama",7.2,9582,"nm0577332","nm0045209,nm0915814",6.4,10886,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4008","tt0252695","movie","the-blue-bead","mavi-boncuk",0,1975,"\N",79,"Comedy,Crime,Drama",7.8,8873,"nm0251027","nm0784149",8.7,9290,8.7,17325,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4009","tt0252866","movie","american-pie-2","american-pie-2",0,2001,"\N",108,"Comedy",6.4,250093,"nm0736930","nm0381221,nm0825738",7,237481.5,5.9,132267,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4010","tt0253474","movie","the-pianist","the-pianist",0,2002,"\N",150,"Biography,Drama,Music",8.5,790790,"nm0000591","nm0367838,nm0844262",7.55,161088.25,8.5,790790,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"4011","tt0253556","movie","reign-of-fire","reign-of-fire",0,2002,"\N",101,"Action,Adventure,Fantasy",6.2,132870,"nm0101385","nm0149305,nm0676270,nm0338557",5.96666666666667,109553.333333333,6.05,140902.25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4012","tt0253614","movie","saban,-son-of-saban","saban-oglu-saban",0,1977,"\N",90,"Comedy,Crime,Mystery",8.7,17325,"nm0251027","nm0784149",8.7,9290,8.7,17325,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4013","tt0253621","movie","sakar-sakir","sakar-sakir",0,1977,"\N",81,"Comedy",8.1,8111,"nm0047971","nm0047971,nm0836803",NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4014","tt0253622","movie","the-stupid-millionaire","salak-milyoner",0,1974,"\N",84,"Comedy",8,7255,"nm0251027","nm0784149",8.7,9290,8.7,17325,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4015","tt0253754","movie","star-trek:-nemesis","star-trek:-nemesis",0,2002,"\N",116,"Action,Adventure,Sci-Fi",6.4,77634,"nm0000829","nm0734472,nm0517589,nm0075834,nm0000653",7.375,390572.5,6.45,114024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4016","tt0253779","movie","sã¼t-kardesler","sã¼t-kardesler",0,1976,"\N",80,"Comedy,Family,Mystery",8.9,19614,"nm0251027","nm1014933,nm0784149",8.7,9290,8.7,17325,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
